Ensemble	Symbol	Chr	Start	End	Type	Length8FeatureCount
ENSG00000101079	NDRG3	chr20	36651766	36746090	protein_coding	3260
ENSG00000266663	MIR3169	chr13	61199798	61199880	miRNA	83
ENSG00000271810	RP11-426L16.10	chr1	112702614	112711433	protein_coding	1078
ENSG00000258325	ITFG2-AS1	chr12	2796877	2812902	lncRNA	761
ENSG00000124103	FAM209A	chr20	56517187	56526152	protein_coding	889
ENSG00000249222	ATP5MGL	chr22	42639803	42640601	protein_coding	799
ENSG00000256340	ABCC6P1	chr16	18571162	18598328	transcribed_unprocessed_pseudogene	3431
ENSG00000226885	E2F6P3	chr22	21268161	21268903	processed_pseudogene	743
ENSG00000207613	MIR181C	chr19	13874699	13874808	miRNA	110
ENSG00000184669	OR7E14P	chr11	17013998	17053024	transcribed_unprocessed_pseudogene	1809
ENSG00000233859	ADH5P4	chr6	65836930	65838039	processed_pseudogene	1110
ENSG00000261729	GS1-204I12.4	chr1	185646463	185657168	lncRNA	1354
ENSG00000237655	AC073834.3	chr2	177603089	177618572	lncRNA	590
ENSG00000185168	LINC00482	chr17	81303771	81309248	lncRNA	2197
ENSG00000236303	LINC02646	chr10	130213488	130483193	lncRNA	1830
ENSG00000275328	SPDYE19P	chr7	5031608	5037831	unprocessed_pseudogene	713
ENSG00000276131	RP11-481J2.3	chr16	58392153	58392807	lncRNA	655
ENSG00000242326	MCUR1P2	chr3	166181313	166181820	processed_pseudogene	508
ENSG00000162009	SSTR5	chr16	1078781	1080142	protein_coding	1362
ENSG00000226818	SLC6A6P1	chr21	19244543	19246392	processed_pseudogene	1850
ENSG00000263781	RP11-321A17.3	chr17	29021325	29021640	processed_pseudogene	316
ENSG00000136521	NDUFB5	chr3	179604690	179627647	protein_coding	5871
ENSG00000146039	SLC17A4	chr6	25754699	25781199	protein_coding	4641
ENSG00000153904	DDAH1	chr1	85318481	85578363	protein_coding	4587
ENSG00000252989	ENSG10010140146.1	chr3	100646121	100646197	snoRNA	77
ENSG00000218180	SLC25A5P7	chr6	121653795	121654690	processed_pseudogene	896
ENSG00000135702	CHST5	chr16	75528530	75536108	protein_coding	3554
ENSG00000227606	AC005392.13	chr19	43153279	43160862	lncRNA	500
ENSG00000286156	BMS1P23	chr2	94195806	94208379	transcribed_unprocessed_pseudogene	1441
ENSG00000272971	RP11-284F21.11	chr1	156614742	156615288	lncRNA	547
ENSG00000223725	AC007879.5	chr2	207239864	207529795	lncRNA	1284
ENSG00000254075	IGLVV-66	chr22	22061077	22061538	IG_V_pseudogene	341
ENSG00000249068	CTC-287O8.1	chr5	109840128	109840692	processed_pseudogene	565
ENSG00000237336	RP11-230L22.4	chr9	123491884	123493156	lncRNA	722
ENSG00000236848	RPL23AP95	chr7	103152007	103152325	processed_pseudogene	265
ENSG00000224107	ETDB	chrX	135118955	135120526	protein_coding	700
ENSG00000222682	RNA5SP38	chr13	106155372	106155490	rRNA_pseudogene	119
ENSG00000265193	MIR3923	chr3	79507887	79507969	miRNA	83
ENSG00000145826	LECT2	chr5	135922279	135954983	protein_coding	2131
ENSG00000272243	RP11-554D15.3	chr6	74530248	74734319	lncRNA	1479
ENSG00000263389	MIR3973	chr11	36010098	36010204	miRNA	107
ENSG00000001626	CFTR	chr7	117287120	117715971	protein_coding	9942
ENSG00000227265	GXYLT1P7	chr2	94734655	94735844	processed_pseudogene	1190
ENSG00000139597	N4BP2L1	chr13	32400723	32428311	protein_coding	6053
ENSG00000261236	BOP1	chr8	144262045	144291438	protein_coding	3841
ENSG00000261708	DNM1P32	chr15	32436503	32439767	unprocessed_pseudogene	544
ENSG00000148136	OR13C4	chr9	104526253	104527209	protein_coding	957
ENSG00000233996	KDM3AP1	chr2	189486480	189487992	processed_pseudogene	1239
ENSG00000217576	RP11-248G5.8	chr13	52167709	52291557	lncRNA	3796
ENSG00000238051	ISCUP1	chr1	170211010	170211457	processed_pseudogene	448
ENSG00000224003	YES1P1	chr22	25647261	25649232	processed_pseudogene	1628
ENSG00000171116	HSFX1	chrX	149774068	149776867	protein_coding	1963
ENSG00000250561	OR7E59P	chr7	6879627	6880626	unprocessed_pseudogene	1000
ENSG00000237107	RP11-256G5.1	chr6	42499710	42500022	processed_pseudogene	313
ENSG00000287321	RP11-461F11.4	chr15	97560849	97572707	lncRNA	428
ENSG00000029153	ARNTL2	chr12	27332854	27425289	protein_coding	6983
ENSG00000233816	IFNA13	chr9	21367424	21368962	protein_coding	1539
ENSG00000223510	CDRT15	chr17	14235673	14236862	protein_coding	779
ENSG00000271172	RP11-660M5.1	chr4	25220403	25220913	lncRNA	511
ENSG00000274502	ANKRD20A6P	chrY	11173618	11173821	processed_pseudogene	204
ENSG00000118260	CREB1	chr2	207529737	207605988	protein_coding	12132
ENSG00000246560	UBE2D3-AS1	chr4	102828055	102844075	lncRNA	883
ENSG00000235005	RP11-195M16.1	chr1	109884176	109886264	lncRNA	450
ENSG00000155090	KLF10	chr8	102648784	102655725	protein_coding	3821
ENSG00000287469	RP11-98C8.2	chr16	49072543	49275579	lncRNA	4498
ENSG00000182912	TSPEAR-AS2	chr21	44517216	44525952	lncRNA	3026
ENSG00000261476	RP11-77K12.3	chr16	75458252	75460017	lncRNA	852
ENSG00000101898	MCTS2P	chr20	31547412	31548081	protein_coding	670
ENSG00000226440	LAMA4-AS1	chr6	112236093	112307009	lncRNA	4132
ENSG00000143398	PIP5K1A	chr1	151197949	151249536	protein_coding	5405
ENSG00000255053	OR4A44P	chr11	48627546	48628493	unprocessed_pseudogene	948
ENSG00000162733	DDR2	chr1	162631373	162787405	protein_coding	11099
ENSG00000079931	MOXD1	chr6	132296055	132401475	protein_coding	5223
ENSG00000115504	EHBP1	chr2	62673851	63046487	protein_coding	8224
ENSG00000187601	MAGEH1	chrX	55452127	55453566	protein_coding	1440
ENSG00000272430	LINC02637	chr10	46632387	46635472	lncRNA	551
ENSG00000154229	PRKCA	chr17	66302613	66810743	protein_coding	11175
ENSG00000206776	ENSG10010138732.1	chr8	119388348	119388469	snoRNA	122
ENSG00000277063	MIR8084	chr8	93029751	93029839	miRNA	89
ENSG00000273381	RP11-305L7.7	chr9	91206175	91210299	lncRNA	4125
ENSG00000224424	PRKAR2A-AS1	chr3	48847572	48851981	lncRNA	4410
ENSG00000170266	GLB1	chr3	32996609	33097202	protein_coding	4335
ENSG00000227177	AIMP1P2	chr1	172885947	172886258	processed_pseudogene	312
ENSG00000212282	RNU6-578P	chr4	12312588	12312690	snRNA	103
ENSG00000273104	CMP21-97G8.1	chr21	34412200	34412587	lncRNA	388
ENSG00000276771	ENSG10010135003.1	chr7	27098900	27099114	misc_RNA	215
ENSG00000213866	YBX1P10	chr9	35971344	35972318	processed_pseudogene	975
ENSG00000167637	ZNF283	chr19	43827321	43852017	protein_coding	7200
ENSG00000143549	TPM3	chr1	154155304	154194648	protein_coding	15156
ENSG00000202344	RN7SKP208	chr2	55951654	55952014	misc_RNA	361
ENSG00000227992	AC108463.2	chr2	111203964	111206215	processed_pseudogene	347
ENSG00000239213	NCK1-DT	chr3	136835345	136862618	lncRNA	5815
ENSG00000233999	IGKV3OR2-268	chr2	87338511	87339035	IG_V_gene	350
ENSG00000279438	RP11-678K21.3	chr11	91093875	91094260	TEC	386
ENSG00000225758	RPS17P17	chrX	140470866	140471274	processed_pseudogene	409
ENSG00000056558	TRAF1	chr9	120902393	120929173	protein_coding	4476
ENSG00000285779	RP11-422P24.15	chr1	153959151	153975887	protein_coding	2253
ENSG00000287550	ABC10-43608400O15.1	chr6	164791288	164827683	lncRNA	3929
ENSG00000284914	RP11-517H2.7	chr6	167126223	167131572	lncRNA	1072
ENSG00000114796	KLHL24	chr3	183635610	183684519	protein_coding	8650
ENSG00000284078	SNORD138	chr5	86620497	86620575	miRNA	79
ENSG00000198326	TMEM239	chr20	2816302	2820284	protein_coding	3892
ENSG00000247516	MIR4458HG	chr5	8450701	8486930	lncRNA	7216
ENSG00000276915	RP4-775C13.3	chr20	6220330	6220759	processed_pseudogene	430
ENSG00000129351	ILF3	chr19	10654261	10692417	protein_coding	11022
ENSG00000242441	GTF2A1L	chr2	48617798	48733148	protein_coding	2052
ENSG00000184351	KRTAP19-1	chr21	30479706	30480367	protein_coding	662
ENSG00000197506	SLC28A3	chr9	84275457	84340758	protein_coding	5138
ENSG00000241357	RP11-758P17.2	chr7	100435257	100436510	lncRNA	333
ENSG00000231906	RP11-541M12.3	chr10	48546472	48546713	processed_pseudogene	242
ENSG00000279393	RP11-95G6.1	chr13	28495633	28497267	TEC	1635
ENSG00000109381	ELF2	chr4	139028112	139177218	protein_coding	8560
ENSG00000284440	MIR122	chr18	58451074	58451158	miRNA	85
ENSG00000207608	MIR127	chr14	100882979	100883075	miRNA	97
ENSG00000278690	RP11-104J23.2	chr17	36012504	36012891	lncRNA	388
ENSG00000227059	ANHX	chr12	133218312	133235877	protein_coding	2145
ENSG00000236609	ZNF853	chr7	6615610	6624290	protein_coding	3864
ENSG00000229190	RP11-390B4.3	chr10	17695709	17700232	lncRNA	557
ENSG00000218052	ADAMTS7P4	chr15	85255369	85330334	transcribed_unprocessed_pseudogene	5516
ENSG00000229780	UBE2Q1-AS1	chr1	154553609	154555017	lncRNA	432
ENSG00000185608	MRPL40	chr22	19432545	19436075	protein_coding	1322
ENSG00000255154	HTD2	chr3	58306262	58320193	protein_coding	3738
ENSG00000286627	RP11-931H21.1	chr18	8012257	8016565	lncRNA	3243
ENSG00000262818	RP11-636N17.1	chr17	6417685	6418264	processed_pseudogene	278
ENSG00000223360	AC096559.2	chr2	12598987	12605145	lncRNA	399
ENSG00000179695	OR6C2	chr12	55444069	55453347	protein_coding	2112
ENSG00000231721	LINC-PINT	chr7	130938963	131110176	lncRNA	9030
ENSG00000284251	MIR711	chr3	48578902	48578977	miRNA	76
ENSG00000181924	COA4	chr11	73872667	73876901	protein_coding	2159
ENSG00000277073	MIR6131	chr5	10478037	10478145	miRNA	109
ENSG00000249429	CTD-2050E21.1	chr5	143489855	143531350	lncRNA	560
ENSG00000203280	KIAA1671-AS1	chr22	25102433	25112692	lncRNA	957
ENSG00000240068	RPL21P42	chr3	154023835	154024298	processed_pseudogene	464
ENSG00000086967	MYBPC2	chr19	50432892	50466321	protein_coding	3719
ENSG00000276722	ENSG00000276722	chr20	58842433	58842546	misc_RNA	114
ENSG00000252080	RNU7-99P	chr16	6748908	6748969	snRNA	62
ENSG00000243642	RN7SL526P	chr19	58069970	58070288	misc_RNA	319
ENSG00000253571	RP11-728L1.1	chr8	5848697	5849692	processed_pseudogene	996
ENSG00000225400	RAB28P5	chrX	136847384	136848034	processed_pseudogene	651
ENSG00000241991	RP11-95I19.2	chr5	62561859	62562216	processed_pseudogene	358
ENSG00000251687	RP11-181K12.2	chr4	145833118	145839580	lncRNA	794
ENSG00000218016	ZNF192P2	chr6	28188050	28189432	unprocessed_pseudogene	1383
ENSG00000275655	RN7SL313P	chr2	97100587	97100874	misc_RNA	288
ENSG00000150456	EEF1AKMT1	chr13	20728731	20773961	protein_coding	1342
ENSG00000244081	RP11-350D23.4	chr9	63025597	63025993	unprocessed_pseudogene	397
ENSG00000277011	RP13-895J2.6	chr12	132282814	132284606	lncRNA	1793
ENSG00000235595	GAPDHP23	chr1	119462029	119463021	processed_pseudogene	993
ENSG00000274391	TPTE	chr21	10521553	10606140	protein_coding	2596
ENSG00000231074	HCG18	chr6	30286690	30327382	lncRNA	17631
ENSG00000210112	MT-TM	chrM	4402	4469	Mt_tRNA	68
ENSG00000253098	RNU7-161P	chr5	40911067	40911128	snRNA	62
ENSG00000175175	PPM1E	chr17	58755854	58985179	protein_coding	6560
ENSG00000253309	SERPINE3	chr13	51335773	51364735	protein_coding	2608
ENSG00000271222	RP11-1072C15.7	chr17	44596346	44597344	processed_pseudogene	325
ENSG00000003987	MTMR7	chr8	17296794	17413528	protein_coding	6928
ENSG00000255332	LINC02756	chr11	91794319	91872086	lncRNA	2790
ENSG00000253393	RANP9	chr8	33039523	33039793	processed_pseudogene	271
ENSG00000266426	MIR4719	chr16	76868936	76869019	miRNA	84
ENSG00000251768	RNA5SP217	chr6	127317883	127317973	rRNA_pseudogene	91
ENSG00000176731	RBIS	chr8	85214048	85220421	protein_coding	2542
ENSG00000144579	CTDSP1	chr2	218398256	218405941	protein_coding	4614
ENSG00000162367	TAL1	chr1	47216290	47232220	protein_coding	5700
ENSG00000201033	RNU1-96P	chr3	27513871	27514032	snRNA	162
ENSG00000157653	C9orf43	chr9	113410054	113429690	protein_coding	2240
ENSG00000136997	MYC	chr8	127735434	127742951	protein_coding	4584
ENSG00000148180	GSN	chr9	121207794	121332843	protein_coding	11018
ENSG00000225447	RPS15AP10	chr1	45645816	45646197	processed_pseudogene	382
ENSG00000285476	RP11-826N14.7	chr5	176063748	176126959	protein_coding	4334
ENSG00000152457	DCLRE1C	chr10	14897359	14954432	protein_coding	9592
ENSG00000116353	MECR	chr1	29192657	29230942	protein_coding	4138
ENSG00000261680	RP11-146F11.3	chr16	30624285	30624714	processed_pseudogene	430
ENSG00000222578	RNA5SP345	chr11	95840017	95840124	rRNA_pseudogene	108
ENSG00000253368	TRNP1	chr1	26993692	27000886	protein_coding	1979
ENSG00000277582	RN7SL428P	chr15	85210053	85210299	misc_RNA	247
ENSG00000287990	RP11-1140I5.2	chr14	51022967	51031032	lncRNA	2690
ENSG00000133083	DCLK1	chr13	35768652	36131382	protein_coding	14451
ENSG00000276972	RP11-116D17.5	chr12	115332146	115332566	lncRNA	421
ENSG00000250056	LINC01018	chr5	6582136	6600288	lncRNA	7318
ENSG00000204406	MBD5	chr2	148021011	148516971	protein_coding	24403
ENSG00000105550	FGF21	chr19	48755524	48758333	protein_coding	1350
ENSG00000031823	RANBP3	chr19	5916139	5978142	protein_coding	7445
ENSG00000171222	SCAND1	chr20	35953617	35959472	protein_coding	1996
ENSG00000173334	TRIB1	chr8	125430358	125438403	protein_coding	4099
ENSG00000272625	RP11-737O24.5	chr18	2920966	2921685	lncRNA	720
ENSG00000141252	VPS53	chr17	508503	721717	protein_coding	42876
ENSG00000258539	RP11-12J10.3	chr10	124617080	124791727	protein_coding	3422
ENSG00000232951	IPO7P1	chrX	51921864	51922499	processed_pseudogene	636
ENSG00000137558	PI15	chr8	74824534	74855029	protein_coding	7159
ENSG00000286283	RP11-25O3.3	chr18	52223078	52223688	lncRNA	498
ENSG00000258540	RP11-692C24.3	chr15	91676771	91677060	processed_pseudogene	290
ENSG00000277504	RP11-278A23.4	chr16	87683945	87684477	lncRNA	533
ENSG00000128683	GAD1	chr2	170813213	170861151	protein_coding	8242
ENSG00000162976	SLC66A3	chr2	11155198	11178870	protein_coding	2271
ENSG00000255333	AP000435.3	chr11	58354004	58354499	processed_pseudogene	496
ENSG00000158488	CD1E	chr1	158353696	158357553	protein_coding	2203
ENSG00000248787	RP11-666A20.4	chr3	125907765	125916360	lncRNA	1034
ENSG00000225839	TRMT2B-AS1	chrX	101043564	101094476	lncRNA	205
ENSG00000155097	ATP6V1C1	chr8	103021063	103073051	protein_coding	5851
ENSG00000133401	PDZD2	chr5	31639131	32110932	protein_coding	15922
ENSG00000196781	TLE1	chr9	81583683	81689547	protein_coding	5257
ENSG00000173482	PTPRM	chr18	7566782	8406861	protein_coding	9900
ENSG00000224195	RP11-574K11.5	chr10	73813518	73814737	lncRNA	445
ENSG00000249328	RP11-26J3.1	chr8	79769372	79871759	lncRNA	3118
ENSG00000177707	NECTIN3	chr3	111070071	111275563	protein_coding	7717
ENSG00000202270	SNORD114-12	chr14	100968948	100969022	snoRNA	75
ENSG00000278988	RP11-333B6.1	chr9	82543718	82544196	TEC	479
ENSG00000222043	AC079305.10	chr2	177264359	177265515	lncRNA	499
ENSG00000225174	OSTM1-AS1	chr6	108123457	108159392	lncRNA	3510
ENSG00000230404	RP5-855F14.2	chr1	234565298	234570088	lncRNA	390
ENSG00000240846	RPS15P9	chr19	1307401	1307719	processed_pseudogene	319
ENSG00000277545	RP11-73M11.3	chr13	112811566	112812158	lncRNA	593
ENSG00000277135	RP11-327J17.9	chr15	96139472	96140452	lncRNA	981
ENSG00000219712	RP11-532F6.2	chr6	669081	670307	processed_pseudogene	1227
ENSG00000267175	RP11-879F14.1	chr18	61592375	61748832	lncRNA	1156
ENSG00000255131	OR9L1P	chr11	58077348	58078603	unprocessed_pseudogene	933
ENSG00000207457	RNU6-476P	chr22	41679711	41679817	snRNA	107
ENSG00000261511	CYP3A137P	chr7	99820018	99820086	unprocessed_pseudogene	69
ENSG00000220370	RP3-399J4.2	chr6	94344737	94344962	processed_pseudogene	226
ENSG00000238072	CDC26P1	chr7	129410113	129410370	processed_pseudogene	258
ENSG00000262519	TXNP4	chr17	4572206	4572515	processed_pseudogene	310
ENSG00000214432	VPS33B-DT	chr15	91022619	91036611	lncRNA	3429
ENSG00000231322	RPL13AP17	chr7	78347142	78359458	transcribed_processed_pseudogene	2170
ENSG00000134343	ANO3	chr11	26188842	26663289	protein_coding	7795
ENSG00000044574	HSPA5	chr9	125234853	125241382	protein_coding	6530
ENSG00000267141	CTB-31O20.8	chr19	1860250	1862019	lncRNA	607
ENSG00000263179	HNRNPCP4	chr16	11242653	11243552	processed_pseudogene	900
ENSG00000203414	BTBD7P1	chr10	13156684	13158136	processed_pseudogene	1453
ENSG00000138430	OLA1	chr2	174072447	174248599	protein_coding	6001
ENSG00000252980	RNU6-367P	chr3	44071087	44071186	snRNA	100
ENSG00000240888	RP13-635I23.3	chr3	143313067	143314429	lncRNA	441
ENSG00000255039	LINC02553	chr11	97222644	97259987	lncRNA	734
ENSG00000277062	RN7SL88P	chr12	96101951	96102249	misc_RNA	299
ENSG00000279656	RP11-298I3.6	chr14	23023083	23024217	TEC	1135
ENSG00000270385	GS1-21A4.2	chr16	87892955	87893735	processed_pseudogene	467
ENSG00000287329	CH17-322D16.1	chr9	65385649	65396372	lncRNA	980
ENSG00000157778	PSMG3	chr7	1567332	1571005	protein_coding	1973
ENSG00000238041	TMEM230P2	chr11	56690465	56690723	processed_pseudogene	259
ENSG00000240047	RPS3AP32	chr8	74055882	74056647	processed_pseudogene	766
ENSG00000287318	RP11-55P9.1	chr9	25579657	25584272	lncRNA	3766
ENSG00000236472	AC002401.1	chr17	50135586	50146176	lncRNA	468
ENSG00000204310	AGPAT1	chr6	32168212	32178096	protein_coding	3593
ENSG00000259217	RP11-702M1.2	chr15	35774801	35774950	unprocessed_pseudogene	150
ENSG00000264211	MIR4492	chr11	118910708	118910787	miRNA	80
ENSG00000233893	EZR-AS1	chr6	158817979	158822252	lncRNA	362
ENSG00000219284	RP11-151M7.1	chr6	127632958	127635321	unprocessed_pseudogene	352
ENSG00000283075	RP11-124N19.4	chr13	22931537	22931999	lncRNA	463
ENSG00000251138	LINC02882	chr12	73820315	74402600	lncRNA	8969
ENSG00000167280	ENGASE	chr17	79074824	79088599	protein_coding	6288
ENSG00000050555	LAMC3	chr9	131009174	131094473	protein_coding	8939
ENSG00000139540	SLC39A5	chr12	56230049	56237846	protein_coding	2903
ENSG00000116147	TNR	chr1	175315194	175743616	protein_coding	12806
ENSG00000200732	RNU6-194P	chr6	119327281	119327385	snRNA	105
ENSG00000064666	CNN2	chr19	1026586	1039068	protein_coding	3640
ENSG00000188981	MSANTD1	chr4	3244369	3271738	protein_coding	5989
ENSG00000271569	IGKV1OR2-6	chr2	97355059	97355335	IG_V_pseudogene	277
ENSG00000175352	NRIP3	chr11	8980576	9004049	protein_coding	4123
ENSG00000258422	RP11-486O13.2	chr14	70187123	70230187	lncRNA	1109
ENSG00000250950	RP11-33B1.3	chr4	119456350	119457277	lncRNA	573
ENSG00000119147	ECRG4	chr2	106063246	106078155	protein_coding	1705
ENSG00000165553	NGB	chr14	77265483	77271206	protein_coding	1778
ENSG00000206724	RNU6-756P	chr8	124260646	124260752	snRNA	107
ENSG00000161609	KASH5	chr19	49388219	49417990	protein_coding	5619
ENSG00000252556	RNU6-256P	chr11	122004355	122004451	snRNA	97
ENSG00000100387	RBX1	chr22	40951347	40973309	protein_coding	3092
ENSG00000072135	PTPN18	chr2	130356045	130375405	protein_coding	5732
ENSG00000070047	PHRF1	chr11	576470	612222	protein_coding	5785
ENSG00000268908	VN1R92P	chr19	23444262	23445189	unprocessed_pseudogene	928
ENSG00000283273	RP11-1180F24.3	chr15	22714342	22717727	unprocessed_pseudogene	137
ENSG00000230815	RP11-49O14.3	chr9	94824272	94824773	lncRNA	424
ENSG00000252028	RN7SKP52	chr3	177503303	177503552	misc_RNA	250
ENSG00000286047	RP11-714E5.1	chr2	101535601	101539077	lncRNA	689
ENSG00000199859	RNU6-582P	chr4	157201562	157201668	snRNA	107
ENSG00000240803	RN7SL231P	chr19	14213052	14213323	misc_RNA	272
ENSG00000280261	RP11-75D3.1	chr16	62342420	62342557	TEC	138
ENSG00000242197	RP11-588L15.1	chr4	40491733	40492024	processed_pseudogene	292
ENSG00000264501	RN7SL731P	chr1	10306465	10306757	misc_RNA	293
ENSG00000266237	RP11-25D3.1	chr18	26266009	26267409	lncRNA	839
ENSG00000111231	GPN3	chr12	110452486	110469268	protein_coding	2593
ENSG00000070770	CSNK2A2	chr16	58157907	58198106	protein_coding	10363
ENSG00000260290	CTD-2033A16.2	chr16	69756536	69757937	processed_pseudogene	1402
ENSG00000212900	KRTAP3-2	chr17	40999193	40999906	protein_coding	714
ENSG00000157578	LCA5L	chr21	39405728	39445805	protein_coding	5957
ENSG00000249522	RP11-718M20.5	chr4	3910283	3910604	processed_pseudogene	322
ENSG00000260747	RP11-421N8.1	chr18	68277802	68278243	processed_pseudogene	442
ENSG00000271129	RP11-123C5.5	chr16	69025860	69026643	processed_pseudogene	479
ENSG00000268355	AC006129.1	chr19	41531206	41532174	lncRNA	969
ENSG00000204424	LY6G6F	chr6	31706866	31710679	protein_coding	1023
ENSG00000199719	RN7SKP74	chr20	18295143	18295451	misc_RNA	309
ENSG00000259118	RP11-840I19.3	chr14	65082034	65094212	lncRNA	1377
ENSG00000128694	OSGEPL1	chr2	189746660	189763227	protein_coding	3583
ENSG00000170458	CD14	chr5	140631728	140633701	protein_coding	1648
ENSG00000077238	IL4R	chr16	27313668	27364778	protein_coding	5884
ENSG00000240613	RN7SL98P	chr9	15525782	15526081	misc_RNA	300
ENSG00000268438	BNIP3P27	chr19	21826513	21827279	processed_pseudogene	412
ENSG00000215899	RP11-439L8.2	chr1	31487589	31488930	processed_pseudogene	1342
